_id,language,corpus_id,part_of_speech_id,lemma_id,word_text
5cc0d2e0-44a2-494e-9be6-1e0234838100,es,e293ef3c-db3f-447f-b59d-e0975c327f95,728a8001-9f25-4728-87e1-4625f36897a5,1932ae8e-65ff-40eb-8abe-bf4d41b0baf7,Taladran
e10ec51d-da5c-4641-b1ed-a42e84230e34,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,c121d5a0-1cc3-4f17-9a2d-f50ac4e34627,ACICI
6af02fd3-cb5f-4711-95ce-8fb506b611ef,es,e293ef3c-db3f-447f-b59d-e0975c327f95,728a8001-9f25-4728-87e1-4625f36897a5,43289802-0f20-4118-b12e-717ff46454bb,consuelan
038ec54b-ad95-48c6-8bfa-53689fe55155,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7cc1698c-7db5-473a-98b7-a9fc190bf49a,a451eb94-f554-459f-a66f-99ee668a6bc5,afirmé
b6dfc272-3782-4740-aa23-9c8b4aee2314,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,2be53c1b-cfab-4394-8d4a-2312b0c45938,LARGOMETRAJES
f15a58d7-30e7-414d-8cc5-299dca64714b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,c477d6b8-daaa-4239-9ffb-4903267cfb25,CORTOMETRAJES
50d3e749-c0cc-4da8-81d5-6cd6dd25177d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,be067227-3db0-4b45-8b8a-a9d6c728e2e2,af43ce8c-d7c4-4449-932f-867859465a38,edificaran
34788e54-c4c5-4285-ba43-d222eb69a048,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71100d4a-6dbf-400f-91d6-bef19d37af8a,77d7c080-fda4-420d-a5ed-20c239d76069,Bonitas
bfcdf519-2486-476e-85ff-373ba8590219,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,db27604c-c61f-4f2e-9866-e848fd2fb723,Titánico
ec853aa6-f02c-484a-91aa-269ac7a6b27b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,c7238af6-a5a8-4094-aaa7-b7f44f65ad2d,scud
fd5eff12-19bf-42d9-9273-0e0564c7a490,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,ed8bbe5d-a4c1-42a0-8575-a50ca93dbd5f,Sanción
f18c1340-a0e5-49a7-ad9c-1dfbedb45376,es,e293ef3c-db3f-447f-b59d-e0975c327f95,33f5cc51-ee51-4e9e-8a8c-84f728485df4,87361031-6839-4e93-9f74-15bb1f7ca21f,lamo
fceaff68-f351-44b4-80f4-da5b4782e9d0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,af51d0a0-3486-4cf3-bdf9-f729fd043cd9,e77c591f-dee3-4432-bda3-11d6f8e2e4f3,adri
d8992d16-2e46-4fc5-9f9e-fdd8559e71cd,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,f559c845-1ce7-4a46-ab4b-3c403a83b5ee,lec
28da3c3e-3106-449e-a701-650bd01d6a20,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,bf33344d-8f57-490e-a53c-8da03e42ded1,Gim
98ed329a-3190-4b49-a82a-6603bcd0bdba,es,e293ef3c-db3f-447f-b59d-e0975c327f95,976afdac-7234-4b6a-ade4-ea83d9368dfb,eb75dc24-00c9-4bc3-8ab8-06a3cfc9e6ad,etas
207c906f-8961-4694-a669-a6236ab5eb72,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,556f8949-8153-4c75-9158-4cc70ddaaba4,sca
c9ec9388-6232-4de1-b9d6-04536f3aa991,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,9e2f80bf-fac7-4d18-a07c-7fc09388701a,agen
2277b7d7-2dfa-4061-8950-e8281b1c07b0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8f99222b-c353-4cd0-8f47-d621db88625c,4a53f45e-1d44-4ad9-ad00-39096f6b11b5,repescando
3bcf668f-2814-4643-b73f-5ae47f9787c9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,3c05570c-ede6-4403-9ca1-732841224750,aa5fa57c-3ab5-4f90-8cab-095f4b829be4,egas
55189cf6-5bc7-462b-81df-59798f2e18b6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,015b1460-07f8-403a-83ad-b203e1c63514,1ff83af5-6877-4bee-affa-bfe949ef870a,Secundaría
8ad552e8-4a66-4527-8ab1-88e9a033c11f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8f99222b-c353-4cd0-8f47-d621db88625c,938d432b-e146-49f0-bf73-ca03dcc479db,contemporizando
1a67e7f7-cbbb-41b6-9d55-aed9380ffd8f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,94e37d61-460d-4187-bfd9-7edb67150172,9cb97b24-3adf-4ed8-88e1-d0781ffc87c4,revisto
c6fc9246-986f-432c-93dc-93e7cbf0f52a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ed5853b2-9dbd-40d3-9247-ed70cd34f9a2,1c66717a-3715-46d1-8b37-da0be9126ecc,Aduaneros
e8e941b0-4506-4993-b4ac-468b36c0ba2a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,03d11130-fb81-4448-9a6e-5c2cc5511170,Borrén
e31911fa-e90f-413c-acef-f4499025166e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,e1a60170-41d7-4d5f-89d8-cb32c2068bd5,Charnela
5ea1f117-a872-4a71-ab2a-64331f66c90f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,f9071aae-8791-4554-95fc-61fa6e31f90a,zalea
9e3ea459-25e4-4e9c-990a-943142491fe2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ac633486-7a0b-428b-88ff-60bd41cbbee0,03d11130-fb81-4448-9a6e-5c2cc5511170,borrenes
4d1cae78-ef08-42a2-8e0e-5cb5ddbc1e25,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,03d11130-fb81-4448-9a6e-5c2cc5511170,borrén
c9fc4bf0-95a6-419a-abde-8a9f1e4597df,es,e293ef3c-db3f-447f-b59d-e0975c327f95,3d788973-6639-4396-b25f-1f0c41a0b371,4a955b3d-85df-490d-9b07-050742c75db7,tocadora
28abcf88-fb25-480b-9ad5-63294a291b8e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,015b1460-07f8-403a-83ad-b203e1c63514,30c8c6e0-52fd-4c7e-9e14-b934d4b4668a,consumaría
a4464133-9893-4c0b-ad1c-1b0239b54f28,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,e3ce422d-cced-41b3-98f3-9877e51d80af,Cto
44dd12f0-8efb-4f5f-8767-5d8a85107a04,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71100d4a-6dbf-400f-91d6-bef19d37af8a,d4f891b3-3650-42e9-a2a1-eb51610de0c8,utilísimas
ad778114-1d19-48b2-8abc-4174747ed92e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f1bb22e7-ecd1-4a6c-94b4-8ec2bee83ef8,dba1ebcc-c5a0-43c8-a0a6-54a3a22d9825,resplandezca
0fd26b26-8b1a-44eb-b42c-f0fbe0b6d4e3,es,e293ef3c-db3f-447f-b59d-e0975c327f95,5a98b8b1-b868-4907-bef1-6eb2a3df02d8,de7dbd3d-9593-4b41-85b7-643b4842d8b8,Contagió
f8233607-3146-483e-811c-2476503c18cb,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,aa69e60b-8333-4767-95aa-ece8926c282f,Martinismo
00404587-cf04-4970-ad1a-67ef1f0aae13,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,0c34f7bc-94fa-43dc-b68f-d6245cb2418e,Martinista
4000b065-b4b7-4cbd-8a78-6a9e86dbc787,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71aac0b6-6152-4646-bc9c-b56b75f39db0,84293248-511b-425e-bf67-7572f2b0cb62,resaltemos
a9af3462-1831-4581-983f-72901e915027,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,5500a126-7586-4521-b20b-c381e29956a7,FILÓSOFO
561927c1-f23b-43bc-88c9-ed47c69f2540,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71aac0b6-6152-4646-bc9c-b56b75f39db0,a3089907-d571-4b6d-a184-70b6b54c17ff,invoquemos
846852aa-0d60-4959-8002-cdb8c74db025,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71aac0b6-6152-4646-bc9c-b56b75f39db0,f8bfcd7a-1897-4cf5-8303-ff9c4154f083,pidamos
0276e346-f8bc-421c-9501-3f5d9872b9a4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,5b33b374-28f7-4721-9ca9-705bc43ceac9,Jie
4107d472-ebe7-4c9a-8cfb-4abe70d969f9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,51b8c054-f3a6-4725-90f5-dae2b24de49b,LICCOM
4b10f599-f502-494b-9703-74e7abaf5ee7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,728a8001-9f25-4728-87e1-4625f36897a5,7002a741-1596-4cd6-9670-a45f2f4cfa4c,reclasifican
56449ea1-d3c7-47b0-bcf3-0590896c7280,es,e293ef3c-db3f-447f-b59d-e0975c327f95,3c05570c-ede6-4403-9ca1-732841224750,5a9465c6-9b89-4de5-8e42-7324bd84ed64,Monarcas
24d37001-f908-4587-a8ba-964d71021b6f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,976afdac-7234-4b6a-ade4-ea83d9368dfb,258932f9-7fdc-4a93-87f4-16fb2872f6dc,reafirmaciones
d372570e-47ff-44a8-a2ba-6161fa18c40c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,6027b743-9ec2-46ab-848a-458c5641d908,roscadas
d1d1ccc3-d45d-4fbc-8d6c-cdf332930d63,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,e05f9ea1-4489-42d7-aa52-23a11f1f68f7,Cacique
76608c2e-d9c5-40b6-b891-a09d0a744707,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,4aaf7af8-79ae-40f7-9ed8-30e020a63c73,bonfire
29dad198-4ac0-49f4-82ec-2cf092267239,es,e293ef3c-db3f-447f-b59d-e0975c327f95,00f6df15-cd56-42bc-81b2-c474e2d442a6,db8371dc-87a3-4186-801f-eb99366fa5d2,desconocerían
eb9c5635-4ffe-4679-828c-804119f4f006,es,e293ef3c-db3f-447f-b59d-e0975c327f95,df86d9ba-ab05-4901-a3b7-630ba3cfac7b,66cbf864-efc6-45d5-b9d1-651177e50ceb,relativizaba
166f26af-d1d3-4ade-b9e2-9ac5a675d25b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,466a5b02-8f2b-4b04-a215-7aebc5edad8d,iupac
66f75f58-4133-41d8-98de-7d7cfd5b52e9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,0e4e27fb-5617-402c-a2bd-44e02c71071d,contraríen
de4c730b-7813-4629-b27e-49a9e5547d16,es,e293ef3c-db3f-447f-b59d-e0975c327f95,31219f57-8fbb-44a7-9b5a-d0ef82cfedea,a8549909-4df0-4b4c-b491-95cdff070a3a,controvertir
af76d27d-cafb-40bc-81a8-60a2968e7c39,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2dce58d5-ca0d-411f-9666-10991cc529c5,0687c74f-3d7e-4ca9-8234-8c9c81e400df,consientan
5effedd3-6c6d-4700-b44b-85a4165271d9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,498dedbe-ab7d-497b-92da-2ec493f260c9,d9a247b0-2e8e-4ec8-a403-3e63f952f46b,Perseguirán
41a4022f-be94-4a52-953a-a1114ab20678,es,e293ef3c-db3f-447f-b59d-e0975c327f95,498dedbe-ab7d-497b-92da-2ec493f260c9,78948a47-6e55-481a-a0e1-c7430d34df6f,prenderán
ac2613eb-681b-4292-9bf9-c7c0beff1a08,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,d29397d7-c8e9-4f63-82d8-d4b06e7f10aa,perviertan
c37ec468-2782-4b00-a1d6-560048b13781,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2dce58d5-ca0d-411f-9666-10991cc529c5,e0d8c8b6-0297-4d5e-8e72-ecd9688d8b32,turben
41880a62-b6f0-4a70-8bee-fad5c94f8fe2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,23a9cc09-0e57-466a-ad6e-7c8907d9aeb3,desembarazadas
899e895e-dd4b-455d-8d8c-60569120207e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49c3ef58-1f75-4d05-922d-031726ff9adc,e91cda15-2d9c-452b-8f6b-bddd831497be,Velará
0258732c-408d-48a4-bb80-b6e6c6956f85,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49c3ef58-1f75-4d05-922d-031726ff9adc,d5385cba-c5f1-49f5-b58a-d9fbe8ed522f,Atenderá
f7b72c98-62d9-4e76-b792-a3eccd08c21b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49c3ef58-1f75-4d05-922d-031726ff9adc,5f4fdb90-213a-42c4-9a11-f2b8088bae08,Corregirá
855db72e-c861-4022-b48c-5e6cb7eeeb97,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,13c80192-0e54-42ad-9995-74a48c8b3376,CAPÍTULO
8684f236-38f7-401b-bedf-c3e519f883bb,es,e293ef3c-db3f-447f-b59d-e0975c327f95,78f2b807-31fe-47f5-a99f-6efbd5870e63,420644fa-3cc2-4eab-a760-e39712eb7d46,vivieren
a3606244-1c1f-4299-96e5-396669d52eea,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7aae137e-76eb-4957-b3a3-f616e7f10494,6a718c6e-ce9f-4af0-a070-247da7531fe6,designare
807ac1b4-b1f6-4c06-ab16-197e3a54261f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7aae137e-76eb-4957-b3a3-f616e7f10494,88399b71-556d-41e5-b257-f3b4fc409288,necesitare
04c8255b-e1c5-4498-8023-454a1990c927,es,e293ef3c-db3f-447f-b59d-e0975c327f95,78f2b807-31fe-47f5-a99f-6efbd5870e63,d4b68af9-8213-46f4-bb4c-575cca5282ea,disimularen
d2da4fa0-5276-4d99-8f90-809777af0651,es,e293ef3c-db3f-447f-b59d-e0975c327f95,78f2b807-31fe-47f5-a99f-6efbd5870e63,6aaee2d6-da95-4e7b-a077-a49f16eb8615,abrigaren
9cdec382-6603-4bcd-9dbc-3f94ef34f7e8,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e73d0c4a-71e2-40dd-a790-daa4d737fc3a,72be76a6-949c-41dc-95b7-7f43568c632b,contraviniese
1c846d87-55b9-4c9a-b01e-066a7de990a7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,e5435890-9438-4b62-a271-209025ac13ad,esmeren
95cb9c47-5c0c-49f2-b4b7-319ae8a7f862,es,e293ef3c-db3f-447f-b59d-e0975c327f95,33f5cc51-ee51-4e9e-8a8c-84f728485df4,3df616c6-e256-41ae-9b6b-28c80b2eaaea,Domicilio
23986129-8b4d-4f51-99b6-cb7775d24f04,es,e293ef3c-db3f-447f-b59d-e0975c327f95,00f6df15-cd56-42bc-81b2-c474e2d442a6,1e99e3b5-a7a9-423d-a534-f11e33068026,perfeccionarían
efda8205-95c4-4793-a6e0-de42cb1e2e22,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,efb5b6c4-5109-4935-b480-a588ffbdcc45,impartan
2c0f07ee-91fc-47f7-babd-a5585c3a2e1d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,1ac1ae93-f724-4fc1-8ce5-5c352014c801,recomienden
e61a02ca-6291-4d96-b9e7-e6cecf0a837b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,44f4f476-cdd5-442f-aaf4-a2f0c322af28,Celadores
5a676fe5-2c30-49dd-b7f4-a208c3986fd0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,be067227-3db0-4b45-8b8a-a9d6c728e2e2,2c73ad6a-3c04-4a73-9d7e-41e826b2bea3,incurrieran
b09824b3-7c59-4121-a24a-7b03567ad4e9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8f99222b-c353-4cd0-8f47-d621db88625c,52719f1d-b778-4bec-84e0-2b956a78cada,Ponderando
d6f04c3d-c308-4c1c-8c9e-f4197b9c2179,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49c3ef58-1f75-4d05-922d-031726ff9adc,63c8455a-e11c-4b13-b830-590e00b6eb01,consignará
335a48f1-99ad-48f1-8883-9885fa42c9b1,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,eb4c2ca0-e0f7-4d2e-b59e-6a90e8d6837f,desautorizadas
20946785-7539-4163-80c8-457e2ec2a972,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,135046ec-a716-44c4-aac2-fac757079f16,TRánsito
8af90ad8-4792-4547-97e3-7c8dcc330479,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,810c421e-33e2-4d01-b512-23531dd56fab,Redactados
f0f3de50-036a-4e80-98c2-b35ffa0b2628,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ac633486-7a0b-428b-88ff-60bd41cbbee0,7d72e5a7-0d40-47e4-8b14-b71d2047d786,Deberes
7f2506c7-ef5d-4b5a-8784-841707e9e578,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,c41ced34-3fe8-4c9f-b30c-ea51c496a564,SubOficiales
93cd1a36-0592-46e4-b561-1abe640824d4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,cfbd5c39-faf5-4a1b-a005-f36531fbd8c3,Párrafo
b5eab31e-711a-4a5e-b5a0-4e6ce9bbdeb9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e73d0c4a-71e2-40dd-a790-daa4d737fc3a,5efb9334-4351-43db-bca7-213f139eb6b1,desenvolviera
0021044f-7e5a-44ec-9911-3c3efa8b8a07,es,e293ef3c-db3f-447f-b59d-e0975c327f95,457d2cfb-e030-44cc-a2da-eab7e21ceb72,5672b383-7037-459c-a58d-afb2b276b598,malogren
3c6f66ba-208d-41dd-ae8a-f2dae80b24ef,es,e293ef3c-db3f-447f-b59d-e0975c327f95,31219f57-8fbb-44a7-9b5a-d0ef82cfedea,ea1140da-61ca-4da6-bd0d-bcb0900be7bf,epilogar
f01e6037-c3a2-417a-a161-6dea5e5dba52,es,e293ef3c-db3f-447f-b59d-e0975c327f95,9926f141-6a38-438e-9ad0-eb6550d8f10a,c30c2b48-8580-4f87-beed-9bb8fde70872,gamonal
3cfad411-7298-4c6c-9a83-5b9504f5864b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8f99222b-c353-4cd0-8f47-d621db88625c,b27348c7-f051-4c79-b158-eb7ddd62b9c3,vigorizando
c6652b05-ef56-4db9-b306-319310de781a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,da8fb12a-548b-4668-9a07-7420df0978b4,1d8a5a84-101b-4711-bc25-a906e2ab9970,Confidencial
71e9c2f4-abd2-4fb3-828e-6cde2f374550,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,2fec5ad7-f1c5-4e5f-adc1-64325c7bb7b0,EjÉrcito
3cb471dc-727c-4181-81ca-2844dea87179,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8f99222b-c353-4cd0-8f47-d621db88625c,213acd15-f66a-4c9e-81c5-b616c5c4f077,Acreditando
3a9a08d1-3a1d-4a0b-a39f-33942e2651a5,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49c3ef58-1f75-4d05-922d-031726ff9adc,b65c2572-d06b-4942-be13-8e041e65427e,conferirá
a727d540-5945-4dad-9295-a3da36d2f446,es,e293ef3c-db3f-447f-b59d-e0975c327f95,bea82e88-49de-4071-ac0e-21de4e2f2165,0460df70-d800-4452-84b7-8ebdcd56dd1f,extractamos
d1c0e632-f575-417e-832a-e5b10fb769a9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ed5853b2-9dbd-40d3-9247-ed70cd34f9a2,31dfe44a-c6b6-4209-9a83-94d397d43ea3,circunstanciados
3e784a12-e63e-4798-9897-4d031f4d28ae,es,e293ef3c-db3f-447f-b59d-e0975c327f95,47a7b0c3-4ea9-4804-a3da-f25b4bc284e2,47d84af0-6b6f-4321-aecd-4e9b2eda1868,extremaron
b66cc27c-065d-4ed6-b687-5d493acdb928,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,7cd209f9-01f6-4847-b99b-9859b22a795e,Especializadas
eeef714f-1bd7-488d-bdbc-c8b2b4ad7349,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,4f69d8f9-05b1-4cb6-894c-b58916fb4b4c,bataraza
8a950483-bd3b-412e-b058-a8e222ebd98f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,728a8001-9f25-4728-87e1-4625f36897a5,fc1fd994-b23e-4d73-b71e-2760c7c02074,PROMUEVEN
08252b5c-44e4-4277-8440-e60416cf4a0b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,5a98b8b1-b868-4907-bef1-6eb2a3df02d8,a493b28a-5515-4f88-8c19-b5ed33e1100a,Inutilizó
9bd73f3d-fc8a-4791-9972-273aa09044fc,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,78d4292c-dccd-4b79-8d74-0542949ca794,Peristedion
4aa99cfe-24c0-4db8-b4f1-6cbedfbfcb70,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,ddc44540-f396-4b85-99a2-7295561362c2,Espátula
2ff72609-ab95-4fc2-9c3b-f0b033961ce2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,0c17a93f-b2d4-485f-9344-80bf5d09aed7,Vaquita
7ddb676e-5737-4019-adfc-b12aede68c0d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,b5609bc6-11b1-4e6a-9823-a7020fe39063,Satyrichthys
9fba3e99-7d9b-42b2-a38c-e229b3ab7468,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,75809f2c-4220-442d-bd71-b4d21837d7a7,Faden
ba4bcf4a-8a27-48f0-b78a-31089119cd51,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cf503d05-6cdb-49af-a3dc-de76e42eb56c,2caa7a7d-7340-424f-9ee5-9ef5c23d16a1,Societa
6b6c4e34-bf8d-4607-82a5-65963eb24956,es,e293ef3c-db3f-447f-b59d-e0975c327f95,df86d9ba-ab05-4901-a3b7-630ba3cfac7b,b8a59058-7854-496e-aa71-ddeaae2e15ab,largaba
1299fc35-1516-462b-aa0b-24c02b64f5a0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,728a8001-9f25-4728-87e1-4625f36897a5,5f5f9aaf-b8b9-4398-b411-9a83799b54e5,perchan
233ba4f0-d1ba-4d0e-b820-f242b48c5642,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,ebb535f7-076e-43df-9a9f-9916ece42a84,UMASS
8d2a4ae0-1db9-46fd-94de-18ba69de9253,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,e9b52636-d38b-4be0-a43e-785c84467fb5,Daguerrotipo
f808d640-1f2b-4812-bebf-7d8c9871b87a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,bea82e88-49de-4071-ac0e-21de4e2f2165,77769cfd-0551-4258-9290-5d9045c269dd,Peleamos
9a982031-b411-42b8-a837-5a3f25cb393c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,ba6a3726-7237-479d-a9e2-dff7ae4e4a21,Tipp-ex
e238d4a9-b311-4529-b645-730b3989b1ef,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,312fa170-ce5b-440f-af07-816e074e7a5b,Sujet
5227bfd0-e3ba-4e1d-a591-66de62adbb7c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f1bb22e7-ecd1-4a6c-94b4-8ec2bee83ef8,1aa8ab56-50da-4a79-ba44-0d01770632e2,folie
e03621b0-ae61-4fc4-a3d8-3ca1933d95f0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,3e9408a0-1625-4d91-96a7-8a58a3cf4d74,Buergeria
eff3d77b-efed-42a3-bbfd-27f3a39bac1e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2ca4acd7-d0f8-45d2-98ce-d270e86b6489,6f529a4d-ceac-4d8c-beda-e3d6804f289c,ODD
e8d56d17-a934-485a-a257-4be7167b4978,es,e293ef3c-db3f-447f-b59d-e0975c327f95,743a4a4f-1c51-4e6f-9b19-d5c2d420dc1c,d8787f07-17c2-4d6f-b59a-d38dac597d2d,reforzad
fe95258f-2f02-4774-b42b-345bc211aed2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,424c9e6d-0c4b-4125-b6bf-2dd021b08101,44c3c2e2-e7c1-4a76-a172-323f9acd8aa0,Solapa
2fb6c9f0-51fc-425b-bf0a-2bcaec2d50e5,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ec1c2ed6-17f8-4bf3-b8b0-2434fb78e8ae,0a091579-69da-4eca-bf4a-58a7271acb53,expiradas
