_id,language,corpus_id,word_id,occurrences
1c87287f-bf32-43fd-8832-4b851eb7d7ee,es,e293ef3c-db3f-447f-b59d-e0975c327f95,698fa897-8d6d-45ba-9b7c-3f11221ce6b1,1
12af1f92-d766-40a0-9c74-08bc98d8314d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f8fa536e-241c-46b9-ac78-00124de72d4f,1
0e9160b1-40ef-42d0-9101-7ca17ffd96b8,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cb90c2ac-ce92-4a6a-b550-8180518ecba6,1
1674a128-d0b6-47f0-a929-12d862b44362,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d6f5eb85-acfc-47ff-946b-bcc2703d473f,1
849646de-4571-40db-a0ab-0f62475f6b23,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2c699798-3c76-42ac-8a71-451aa098a929,1
68f4c235-c117-4d10-a5f6-807fa197c42b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,073414bf-ca62-467c-84a0-6e40ff2e6270,4
d9429704-a6bf-4a1e-aa99-5a9dafa21c17,es,e293ef3c-db3f-447f-b59d-e0975c327f95,dcf07577-4a3f-41fb-bd41-f158b7a3efda,1
1b2948c7-015b-4da3-8436-d734cdd2a0bf,es,e293ef3c-db3f-447f-b59d-e0975c327f95,eb1f5bfc-3c8a-438e-864e-eccaf7798f2a,1
7982aaa0-4c82-4c43-affd-3bae5d36dda7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6dee709d-ce28-4f8b-a0ae-2c44f9ee047d,1
9ff0bc51-1a14-4b29-9b3f-25cc4a81bae7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,399d044b-2ace-4bcf-a27b-cc26a0f8d727,1
10a4d0bd-43ea-4b79-b589-28a0f6c177fb,es,e293ef3c-db3f-447f-b59d-e0975c327f95,16d004e2-9374-4f4b-8fbd-b0289e23be12,2
3e3b0156-9b3e-40ea-8a22-498489832a38,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a2ce721a-63a9-4d6f-9cd3-170378d027fa,1
3d4a4cc1-0951-4f87-a97d-0f16f57df4f8,es,e293ef3c-db3f-447f-b59d-e0975c327f95,da151bb0-0b81-4ec5-8db3-c9233500b71b,4
a0e04067-2199-411b-ab35-450ff1bcfa00,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7b81628f-d01f-42c6-827e-0f3ad5843a4c,13
824b36aa-c11b-4dac-a0a7-db87f98296c0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2b3b3452-cdd4-4e41-b98b-3338d8b6da89,9
2b965af4-769e-4411-abd0-b1df4385e028,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b5f09f34-c467-46fe-af09-e87e7d40eb53,1
c42478e1-8590-42ef-a5db-61cc48b41b1d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d903d32b-d5de-45f4-b721-8a43bfe05f30,2
51f39980-99f0-4d95-8dbb-90d337481f96,es,e293ef3c-db3f-447f-b59d-e0975c327f95,3863d288-fd44-44b8-b7f9-f61100b9a0e4,3
ec5ded18-1521-4c81-b2ea-2f26fb2e8911,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7e70c993-0bf3-4085-b1c3-a3245980e2b3,1
394e945e-f8aa-4f1d-a7d6-a2f690ed1a5a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,db499d90-d22f-4ddc-bb27-13d65a819464,1
e58ba7ca-45be-40eb-89e1-18fd783fdd68,es,e293ef3c-db3f-447f-b59d-e0975c327f95,043f132d-3e63-44b5-991b-ae6e99cd3730,1
e7105b9f-1a4d-4a4d-817f-c9229d816c1f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ea941000-5629-43b4-9ef7-461c2e9ae862,2
2d5b6edf-322c-444b-84fb-709fa0c6a08e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,44fd9a99-75e4-48cc-8464-6388f76615b0,1
2f9aaaad-f933-4bda-8a4d-c9fb6b3457d0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ad30842f-2369-4b2b-a0a9-671bc2565d4d,1
ffeb9096-2151-4135-96b3-2398c1411ccc,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2581d963-52f1-4251-ba57-62a39397a9ca,2
cd41b15e-da2d-4914-90f2-57397eac8b2e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,bcead510-ea46-449d-ae4d-d408505400df,1
4a1b4498-62fe-4e9c-a19b-aec37dc5de9d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8730a9c3-6781-4bc1-b751-ca2314c77461,1
de305f0c-7e31-4e0e-a0db-7d0505bb5e51,es,e293ef3c-db3f-447f-b59d-e0975c327f95,10bebb62-a3e8-4655-ad19-1ed9c3e6bc9c,1
4a516da9-1ea8-4b0d-a2e0-9165ce9bbba6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,edfc270e-841a-4e13-af45-addab85a0cf1,3
44c50b61-d64b-4838-bc6e-cc1bc99570be,es,e293ef3c-db3f-447f-b59d-e0975c327f95,1e238b66-e2f3-4f42-88e8-285dcad786d8,2
c0d0d0c1-5ec1-4962-b301-4203d8d538f1,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a906862f-8871-41a1-b2dd-0b58730661fb,2
4dae2d7f-2242-44ca-8c40-2a05acd61c8d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e7b5d0b4-5e1e-4d11-b917-631412db9fbc,1
8c276632-ae9b-4972-bb55-9cf1fc702319,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e4da385c-ce9a-4c8e-b43f-47c33c254844,3
029719c2-6105-49e2-88c5-ae63088b45f7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,17ef5fdc-a714-49dd-b5dc-b747921bf35a,1
d820a988-f52f-47bc-984c-49addecee667,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a388a512-6823-407b-98b8-3a54ce49cf55,1
bb754143-12fd-4a0b-87ea-dfbebb02c13d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f9a431db-b7ba-4579-af3d-30b2575b00c0,1
5d03a3eb-9b1b-4483-a5f3-162e1c03cf8d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,80d0a0fc-b371-46b9-9bfa-d2d2b0e16296,8
5abd7d96-0c7d-428a-a66a-7cb002ff8fcc,es,e293ef3c-db3f-447f-b59d-e0975c327f95,faec90c3-7056-4572-8933-7c62bbbbd3c7,1
d444fa64-dd32-48f0-9fb2-2e8d651d90aa,es,e293ef3c-db3f-447f-b59d-e0975c327f95,90809312-ea38-475e-bcbe-2d0e4374a4d4,2
207a39ee-95ef-4481-8203-0c3764979415,es,e293ef3c-db3f-447f-b59d-e0975c327f95,314d00b6-e4f0-4bb9-abdb-e1f895821efe,1
161b7bb8-9619-4bfd-9c7e-b899a1c9f47c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,c36c4b5c-cad5-4791-ae24-f0b4e9b01173,13
3cc82316-6601-4dcf-90a9-2fbd0ead6ac5,es,e293ef3c-db3f-447f-b59d-e0975c327f95,39eb301e-cf84-4c92-b50f-8fde9882d2a2,2
25193e86-ae59-447e-b202-1bc57e43738d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,be76d413-391d-4efc-a94e-0b54b2b226d5,1
1983bd99-062e-4389-8aaf-d0ae62882a26,es,e293ef3c-db3f-447f-b59d-e0975c327f95,df35a10b-83c1-41ca-afae-4d81d60f617e,2
78a07108-714b-4a37-8e81-2211f1f84396,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e8f0f014-f4cc-4bf9-92d2-a68e0237c5fa,1
4adf39f4-4c33-4966-b8e8-313717ec9127,es,e293ef3c-db3f-447f-b59d-e0975c327f95,48d38b56-8fc5-4652-9962-04a4e4e1e811,1
f815a4d2-e454-45c4-93bf-d29fc4d2587a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cd238992-ecb8-454e-9115-21816522b490,1
e6d2d8b2-d920-43ee-b908-a3e284f044d6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e8b2961a-8f56-4e7e-a706-0c92acd99e10,1
b4607ce4-81cf-4744-920b-6624981e2d82,es,e293ef3c-db3f-447f-b59d-e0975c327f95,63369e02-e821-45ea-b6cb-d4d92593ceae,6
b20b3df8-b943-4ed7-bcf9-4bd8ffb18f7e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e5ebdd8c-4ce4-400a-84ca-bd4b92c97beb,1
b1154939-cbbf-4319-998d-bfa26789ea4b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e31daea2-7698-44d4-82a7-911567cb3130,11
267a631f-9b9c-4287-a696-4b5a6450b227,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7e0bf4da-10e2-475a-b033-ea8210ac1aea,3
f3ebf22e-d7cc-41f5-a5bb-668bd4a1e974,es,e293ef3c-db3f-447f-b59d-e0975c327f95,603144cc-f73e-4209-83ed-8b83301d067c,1
7a119846-912a-4eba-86ee-038cda6ea996,es,e293ef3c-db3f-447f-b59d-e0975c327f95,365e5c06-5003-422e-82ab-8f4866098c43,5
9e10d48f-f36e-4c42-8100-97e87a439871,es,e293ef3c-db3f-447f-b59d-e0975c327f95,377d99d9-b708-46ce-8613-5bf638af2125,1
3a520217-310f-414a-b706-1c316ac3d374,es,e293ef3c-db3f-447f-b59d-e0975c327f95,20fb6383-a2ab-4b59-9a98-a2219945c3fb,1
68a8ef33-843f-4ca5-a6a2-ffa3939dbb75,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d75cf9eb-1f7b-468d-90fa-76c3905a089a,13
2f1f0fff-1b2f-4aa2-9250-59f06b303d52,es,e293ef3c-db3f-447f-b59d-e0975c327f95,593a9d3d-2acb-48a2-8a7c-22c89e9978d2,4
23009688-3cd6-47ce-b8a7-2c7660753b64,es,e293ef3c-db3f-447f-b59d-e0975c327f95,0233b582-8cd4-4464-8112-8868f4fb3018,1
f937e53f-766c-4a21-a4de-c4834dca139b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,1b22a219-ffdd-4bd6-a039-2400b952b8e4,1
b97dd91f-c32f-4222-9ff6-63969fda6923,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6252ca4b-fadb-4a63-8a06-04838f8ffaa4,1
96b8cffa-5755-4d3a-904b-61ba448d5bd9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,dfef61d0-6e37-4b6d-85fa-242c8daf02e7,14
f2ea2b0b-c86b-4470-a007-91313462271f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d0fee5b5-7d3b-4083-9a93-8e83b14cc41c,14
37c6bc96-d66a-4e47-b720-d1d0981b717d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,86aba68e-e39f-451e-995f-5afb7f89f74e,1
1f90af50-e908-4dd4-abde-df8e36ef69c1,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d905b930-118b-40ce-b494-885004b93d78,2
cf6d70d1-8e81-4a79-b045-924a14aaacf3,es,e293ef3c-db3f-447f-b59d-e0975c327f95,1b51920b-01ea-4dbb-9936-deed0b121cbd,1
556c9988-84b7-4e37-a898-2118111bc2fe,es,e293ef3c-db3f-447f-b59d-e0975c327f95,fd8f5f6a-3d10-44f9-b6ec-1ea825bbdd52,1
2f1f6b8d-36ed-4c03-bab1-d7443d8d29d2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,76f2628d-837d-48d2-bda6-906529a9aadb,12
e8c25148-cc01-45c9-9f66-1b2bac4724aa,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6193a3f5-0bcf-49e0-93eb-2cab2bb70b67,1
cb0a931a-cd76-491f-a9cc-2bfe830f12f8,es,e293ef3c-db3f-447f-b59d-e0975c327f95,0bed7b69-76cd-4c5a-9bfb-556df29463eb,12
2eb9d337-3022-448b-aeb8-94f9de03d91c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,28bcce80-7e18-42ca-a15c-5bce97005825,1
4b57b389-9eeb-4cd7-8722-157a8f588d48,es,e293ef3c-db3f-447f-b59d-e0975c327f95,4b71d9b9-930f-4b92-84f0-7c2da6f6a646,1
3f8a0e34-afdf-4b71-9695-13d96d943de4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,7fecd827-f024-4528-ba74-e0b4182a587e,1
6e5177a5-924f-4546-8552-f01ff5b4d1b6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,26a8746a-04ee-4c7a-ad4f-0aab8d84391d,1
cbba6673-9e54-4867-b3e2-ae30f772629d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,37dcad42-cad9-4ce4-8c69-812930880544,12
ed944296-ae99-4896-8449-db8035945f09,es,e293ef3c-db3f-447f-b59d-e0975c327f95,31f664b8-c50e-4e87-8248-960e0adbbfa0,2
0d47ea21-5f38-4290-9583-696beb331aba,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8879f208-5575-4321-8e81-60835279c667,1
c7a3ec28-8d20-48a1-b7f0-052d08805b7c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,339138a7-4291-499f-81df-7bd06778c7bb,1
41eac5f1-765d-4112-ae2a-52a93e600598,es,e293ef3c-db3f-447f-b59d-e0975c327f95,5820f16d-06f8-4b6d-8de0-b5320ee71e8b,2
d3c0a18e-d1ae-4d6b-86a9-e951bcf922d7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ffbb142c-74e8-4fb6-9d60-ba9d1ec5e98e,1
9e95a81e-1992-4d57-9b4f-d2e47bbbb822,es,e293ef3c-db3f-447f-b59d-e0975c327f95,abcf240a-fc0b-49a2-9ad8-69e02607e300,11
da4dbaa4-bd99-455b-a4b4-92b62a693b20,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d15277bf-d1e1-42fb-b124-7ad37eb652e5,1
fce12df2-94c2-4e43-85df-071bc847cb16,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a188e042-d4f4-4151-8ee2-fab52000f68e,1
138e125d-2e93-4af4-bcf6-136fcb7f064e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b092d3d7-bb9c-4378-a897-544cd3c71ed8,2
8f0e8f75-bdda-4d20-a9e2-05178f59a981,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8ef6b079-d7c9-4af3-b355-cd6d8f4edb4e,1
8269c810-84fe-4ba7-9477-148bf8c6417f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d9e968ed-fed5-44b5-826f-413c55eb720c,1
ee015c13-88a3-4bd6-8653-9179e52c1b2c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e4d18147-4ccb-4cef-a0a2-85e815ab7d1d,1
a74fcd75-70ac-4326-90f9-6256cf9bfb86,es,e293ef3c-db3f-447f-b59d-e0975c327f95,0ee43fbe-05b6-47ea-8b59-dfa3528fe076,1
980bbdb5-c8a8-4267-8d2c-86f6412bab9a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d9dcf92e-7918-4bc9-8cab-d338f36348ce,1
3dd05c9b-c8e6-4700-a70a-f82aa0797dea,es,e293ef3c-db3f-447f-b59d-e0975c327f95,52dd4712-7f31-46c3-ba7c-2e548eda7db6,2
53a5669e-5202-43a1-80d0-e55119b6ffe6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,94e2d9ab-0b4c-48b5-8f77-b6ec1a14715b,1
63b67aa9-7000-4222-9138-8fc9f2738fa6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,55302ab6-83c2-49b3-a91b-db142f1641c4,1
8832d5a4-8d9b-427d-af86-d6b2db5bea23,es,e293ef3c-db3f-447f-b59d-e0975c327f95,4e93f598-aedd-4ae3-a0c2-ad84042ecf77,5
7cec6f9c-7dde-4d51-831d-ed1f289e1e68,es,e293ef3c-db3f-447f-b59d-e0975c327f95,fb9e6551-1e84-4a2c-9f70-b2afba39087f,1
545d2aa8-0e62-45c3-8f5c-96a9d94064f3,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b8813221-b7df-429a-a53e-17e7c461486b,1
b56e96c5-93cf-4f51-8038-a278af84ebc4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f54b6818-c573-4a1f-9ebc-d0c07feba113,9
4861a299-bf65-4372-bc31-ef719b6dfe5e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8d351d52-3b53-4f30-b431-e54cc26ddaa0,11
8bbbb4bc-b3a5-4c5c-ac00-a487b4e0c006,es,e293ef3c-db3f-447f-b59d-e0975c327f95,41eb933b-1301-4535-8b3d-028270919d42,28
b53b4710-7b3a-479b-9cc4-935de63fbcb7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,10b36a1c-d4da-4980-864b-e723d486665b,1
c5398910-29e2-456d-ab2d-5aa8c157a7ed,es,e293ef3c-db3f-447f-b59d-e0975c327f95,0cde6a6f-2565-4e83-b985-26041a3ba108,1
7dd846f9-5697-4af0-b522-11d6eac477ad,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d09b1d6c-a90e-414a-ac34-e3613ec501f1,1
d9f40b63-eb3c-4b80-9e7f-1b1cc5d57fd0,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cad6e1c1-073b-4208-a23a-30bf09c67c29,1
85b5e056-09db-477c-8bf3-ed8befbadec1,es,e293ef3c-db3f-447f-b59d-e0975c327f95,60ea88b3-5f56-4937-a881-460a391ccf54,1
dabaffac-4fbc-4746-97d2-03928423da37,es,e293ef3c-db3f-447f-b59d-e0975c327f95,16af5d5a-b843-4fa8-bcb6-506c52b27571,1
5a418c81-e46f-49f9-93b4-c82380666ced,es,e293ef3c-db3f-447f-b59d-e0975c327f95,898ba9ff-3057-425d-8bf8-006e219cb9c4,1
5722c5cc-5ec7-4844-bc70-b3b79b5f3290,es,e293ef3c-db3f-447f-b59d-e0975c327f95,651ad25c-b38c-4bb2-b95e-32c4bf019231,1
3e3c5076-9180-42f9-be1a-98c3db73e8ce,es,e293ef3c-db3f-447f-b59d-e0975c327f95,1f07deb3-4fac-4603-901b-2714cdf7cb70,1
214669b5-1cb6-4064-bc45-e1f28c70a2b1,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d879ede4-5508-4a57-b3ca-a3de860e5fa7,2
0fba6642-246d-4cfa-a71b-0692c2caeed8,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6293d3a9-dc7c-4dfb-9371-221ead0ae066,1
6062729b-bacc-432a-b275-1e378483efe5,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b485cff6-f56f-464a-8b86-ae2dab34985c,1
256d7f44-e2ff-4f61-8376-64d4b593102f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,ed07101d-a965-42f8-a279-1bb6dfb2757b,2
ed49456e-dd73-4e24-8e5d-d4573015937d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,dcd4ecc0-b2d5-4acc-9865-68d2fbf2962a,1
21cad64e-ebdb-4751-a243-6cbc24fcd6bb,es,e293ef3c-db3f-447f-b59d-e0975c327f95,18c05566-6067-4fb4-a18c-012aa9a47d8d,3
56f79d49-fb48-48a1-bcc5-7ac7862fd87c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f01381d8-2424-4705-9742-759042d47047,1
48751aa7-0d9d-490b-980f-5268b34ea9b7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,bf1c4052-1c04-44f0-b4e4-135290a2d2ed,1
87e9655d-09b8-4ede-91b9-72234f66c4c4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f8032172-ed56-4660-bdad-a4973a70c8b6,1
69a69493-4d2f-4000-b587-f281aa96454a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,103704a6-58e2-4f28-94db-4658e95119ff,2
3379f968-89fd-42cc-8f5f-5b678941c304,es,e293ef3c-db3f-447f-b59d-e0975c327f95,acd8c24b-47aa-4c72-bba4-0c8f8aa9a289,1
9ef8a892-48ed-43d2-8e4d-a7443a985791,es,e293ef3c-db3f-447f-b59d-e0975c327f95,049adb15-85fb-4732-8961-cd039629661d,1
4f0b552f-d436-41f9-b17d-e2987fd4fdb5,es,e293ef3c-db3f-447f-b59d-e0975c327f95,39e4a709-4c3b-4a12-a3ab-73a8f589dc9e,11
6eea3269-14bf-4716-822e-91ca56b34f5a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2b93e8f6-723c-4233-892e-6c29cb070138,1
f1c06eb6-9f25-4f41-85ae-f636610a4037,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6e22dbf8-6688-43a6-959b-6527d0016133,2
aea611cb-822d-42e1-afc0-dacba627bb73,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e4f0fcdf-5e1b-4f46-9a1d-6a34bea13c53,1
8116e30a-a763-4b8d-b272-083f49dfab16,es,e293ef3c-db3f-447f-b59d-e0975c327f95,514a4cea-757a-4daa-bb66-2119f0ef1fef,1
f0a50410-8915-4dc5-aa53-3ba48da49911,es,e293ef3c-db3f-447f-b59d-e0975c327f95,005b0cae-0681-4f9a-b188-821726e0b438,1
dddab9a9-85af-4b53-bcf4-950b8ee264f9,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e8f93396-74b9-4b30-b89f-633a4af342a3,1
02c89084-bfd9-4dc5-9692-9f88c452c6a7,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2dcb09a5-9156-4a26-aab5-59e3d13f1b74,1
a1dcb3b3-b1f3-4d32-9164-1a76e8484598,es,e293ef3c-db3f-447f-b59d-e0975c327f95,0991c928-abc4-42b7-9aae-0a9ad13e0f4a,2
0322459d-0088-4368-89b7-8f38e6cc69c2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b8f6f011-662c-42f6-883f-c147f48f8559,1
050bcf36-8d46-4f52-bdd0-105dafe6b236,es,e293ef3c-db3f-447f-b59d-e0975c327f95,94854909-e9eb-494a-9aef-ed0b3d60d4fd,1
6c03eee6-42c9-4ae3-8f55-120140bb85ac,es,e293ef3c-db3f-447f-b59d-e0975c327f95,5905a4bc-f72c-4c60-a3df-295c15852ca1,2
e2dd94f7-6b97-4439-9600-b516a2c5832f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,e97fe6a0-e68d-4894-a0a1-bb864f119237,1
c4b0d1f2-5b57-4025-a9ed-2f5c0f499a8f,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b790b24c-4147-4eed-910e-39de20949e4d,1
f48ba9e3-af62-4461-b84a-4a4a69d7d874,es,e293ef3c-db3f-447f-b59d-e0975c327f95,8bff9aae-80f6-4470-8e62-a35bf2205908,19
3b21094a-74fe-4688-99e2-4369277f188c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f43c6011-a6f5-44a1-b281-ede154ddb73f,1
8734317a-93ce-4a23-961c-b848d5aae909,es,e293ef3c-db3f-447f-b59d-e0975c327f95,aa8c65e8-3ca0-405d-b304-b558e27c4103,2
d7089874-e867-4298-82f2-b9e092823f34,es,e293ef3c-db3f-447f-b59d-e0975c327f95,29735c24-e754-47bb-ad87-b560d68f4c74,1
cf89bfbb-5c1d-42d8-99c6-44957b8c97de,es,e293ef3c-db3f-447f-b59d-e0975c327f95,62164f35-2e00-4861-a6e1-efe0757fb9f7,1
7140b69e-4821-4650-8efd-515d5156ce98,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f0954634-35f0-4cbf-a4d6-e4e90e33fbfa,1
1c52eb24-c46a-4ec8-81f9-0b3af4e04e7c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,16dd9356-cf17-4bf2-a2a7-c09c1575a081,1
6e1c29e9-4ffd-4fed-a030-4e4e18dece18,es,e293ef3c-db3f-447f-b59d-e0975c327f95,74b42635-b54f-4513-a0ea-29fde8b32a58,1
7843784e-ed44-4312-bd23-9c5d71e8b177,es,e293ef3c-db3f-447f-b59d-e0975c327f95,88c7e8fa-bc1d-42a1-967f-60037d2796df,1
c3094af8-22bf-48a6-acf0-9ecf9cb0c5d4,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a776a332-3acf-43b9-a878-1b74b9aee95a,1
e98b45e2-7ea6-4bba-ad9d-de6f34303ed6,es,e293ef3c-db3f-447f-b59d-e0975c327f95,06436415-67f1-4a97-ad6f-28b6e6abc032,3
b43823dc-6bf9-48a0-970e-8adcad830975,es,e293ef3c-db3f-447f-b59d-e0975c327f95,23427583-d512-417a-a858-77293a3682c2,1
7173aa43-7446-4a2e-8ff6-98e377fcf49c,es,e293ef3c-db3f-447f-b59d-e0975c327f95,71005f40-3de3-43c1-83f8-0422403cfd46,1
399c6322-1254-4ce8-8488-78535b1c4462,es,e293ef3c-db3f-447f-b59d-e0975c327f95,56fc96a6-b586-48f4-82bd-5d288366534b,1
a2968de3-b5bf-4321-9538-d233291da18b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,799a70a2-bee4-4660-9d15-773a6d771659,1
5e58162e-3b55-4b85-bb47-e854e07b4942,es,e293ef3c-db3f-447f-b59d-e0975c327f95,a45734e2-7296-409a-bcd4-253172bcb8dd,1
7f84d275-8e4f-4ac4-b199-af5db0bbfc1e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f84e5ab5-86ec-486f-b905-8f62f34947b7,1
43fd5fa4-619a-4778-ad40-42f1601e4699,es,e293ef3c-db3f-447f-b59d-e0975c327f95,cc1e24be-0f1f-4d21-a1fa-828f6e8d64a8,1
c706790a-2ec9-4e7a-bb0d-9625a03b5a47,es,e293ef3c-db3f-447f-b59d-e0975c327f95,b4fa387f-aecc-44ce-bcc5-8d2d935f2d23,2
9220b006-3f38-4856-86d1-2ba205239903,es,e293ef3c-db3f-447f-b59d-e0975c327f95,6e39ed0c-d7d7-40e1-807e-7e184db0c6b7,1
7b62d56d-c56a-4843-b920-a7b4cc2e1234,es,e293ef3c-db3f-447f-b59d-e0975c327f95,c3974e36-166c-42f6-849c-350f3664f230,1
3f9d2e93-a71b-4741-9169-8c47834ce605,es,e293ef3c-db3f-447f-b59d-e0975c327f95,3149cfeb-be74-4615-9a58-373b124fb74e,3
d1d7cdda-4d80-4747-a107-6274e31bd90d,es,e293ef3c-db3f-447f-b59d-e0975c327f95,fbe279af-075a-4850-b953-8a9949ace042,1
6f21bdd4-1c3d-461c-a9d9-737a9cc4dd1b,es,e293ef3c-db3f-447f-b59d-e0975c327f95,f084e054-8cd4-4fdc-8198-cfc0985cc238,4
497ad0c7-d68e-4c79-a227-10e468ed1d2a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,01fd21d6-eabb-4bd0-95df-585e91702992,1
d61f34d3-4e4e-4b33-a3f8-1f6ea74212b2,es,e293ef3c-db3f-447f-b59d-e0975c327f95,2c897bba-8034-45f3-80d2-d4d249f3532a,1
003d0a29-f15c-4706-93b9-657f91a628f3,es,e293ef3c-db3f-447f-b59d-e0975c327f95,49b253c6-6b6b-49c8-b6de-e10cb65eea0e,2
73ea71a0-c496-44bd-a590-30fa3cd0bd9a,es,e293ef3c-db3f-447f-b59d-e0975c327f95,4c1da258-5e0b-4229-acfa-4da5d0acc89d,1
06337c67-2261-46aa-a6fb-03d60d9a3b60,es,e293ef3c-db3f-447f-b59d-e0975c327f95,5d8e852c-9bab-4c94-893d-991485769443,2
78d3602f-e970-4f5a-b48e-3b8493f3a706,es,e293ef3c-db3f-447f-b59d-e0975c327f95,d4774077-677e-484f-a709-2c674162370a,1
9e2b20e2-03ff-4208-b778-77bcb577564e,es,e293ef3c-db3f-447f-b59d-e0975c327f95,26fdc316-aa99-483a-af09-ce200d5823b7,3
3577a65c-f4f1-496e-b69d-09d81a201143,es,e293ef3c-db3f-447f-b59d-e0975c327f95,bb36b082-cd09-4263-8d37-655095dbd3a2,1
1c5435f9-7cfb-4b9b-84b4-8becea7d4f18,es,e293ef3c-db3f-447f-b59d-e0975c327f95,08780fac-3c4a-4d1d-b53f-aba174f70d1d,4
